Dados horários fornecidos pelo sistema QUALAR/CETESB, reduzidos para a escala diaria.
Estacao Ibirapuera
variavel, unidade, descricao
date, dia, yyyy-mm-dd
MP10, ug/m3, concentração de material particulado inalável
CO, ppm, concentração de monóxido de carbono
O3, ug/m3, concentração de ozônio
NO, ug/m3, concentração de óxido de nitrogênio
NO2, ug/m3, concentração de dióxido de nitrogênio
Dados faltantes são representados por "NaN".
date,MP10,CO,O3,NO,NO2
2015-11-20,18.542,NaN,55.478,0.522,14.478
2015-11-21,30.764,NaN,51.609,0.609,14.000
2015-11-22,16.250,NaN,65.304,0.696,16.913
2015-11-23,34.931,NaN,15.261,4.565,41.043
2015-11-24,18.542,NaN,18.174,6.217,28.130
2015-11-25,14.931,NaN,16.739,4.000,25.391
2015-11-26,20.625,NaN,42.565,2.304,20.522
2015-11-27,21.736,0.236,52.304,2.261,21.913
2015-11-28,25.903,0.239,55.000,6.217,25.783
2015-11-29,NaN,NaN,NaN,NaN,NaN
2015-11-30,NaN,NaN,NaN,NaN,NaN
2015-12-01,NaN,NaN,NaN,NaN,NaN
2015-12-02,48.704,0.346,72.462,NaN,NaN
2015-12-03,31.597,0.235,21.739,5.357,30.500
2015-12-04,25.347,0.261,38.217,4.696,29.870
2015-12-05,28.472,0.265,50.913,2.783,29.174
2015-12-06,23.333,0.226,45.043,0.565,20.391
2015-12-07,17.500,0.191,34.348,1.739,23.000
2015-12-08,22.292,0.226,37.478,2.000,24.130
2015-12-09,25.278,0.300,43.696,3.130,25.261
2015-12-10,21.319,0.248,42.478,0.762,24.238
2015-12-11,23.750,0.230,48.087,0.913,26.609
2015-12-12,26.528,0.283,52.565,1.391,25.826
2015-12-13,17.083,0.183,45.478,1.130,18.522
2015-12-14,18.958,0.217,53.304,1.739,26.652
2015-12-15,22.361,0.270,52.304,2.957,27.913
2015-12-16,12.639,0.217,41.304,0.913,23.261
2015-12-17,27.540,0.239,57.043,1.696,29.609
2015-12-18,25.833,0.257,54.478,5.435,36.478
2015-12-19,26.250,0.209,58.304,1.870,31.609
2015-12-20,23.958,0.148,66.652,0.348,25.087
2015-12-21,23.056,0.217,65.000,1.261,26.957
2015-12-22,22.014,0.283,44.826,3.435,29.000
2015-12-23,22.708,0.226,49.000,6.783,29.826
2015-12-24,17.431,0.087,53.000,1.130,20.826
2015-12-25,28.819,0.170,43.087,1.565,22.609
2015-12-26,16.806,0.100,54.826,0.478,14.087
2015-12-27,13.819,0.091,38.826,0.130,14.000
2015-12-28,12.639,0.127,37.826,0.348,17.304
2015-12-29,8.611,0.122,34.348,0.652,15.522
2015-12-30,8.958,0.126,42.217,0.217,13.739
2015-12-31,13.958,0.109,48.957,0.087,9.913
2016-01-01,20.903,0.143,40.609,0.043,8.609
2016-01-02,9.792,0.161,24.565,0.609,13.913
2016-01-03,11.181,0.096,25.348,0.739,10.826
2016-01-04,17.917,0.087,32.348,1.261,13.696
2016-01-05,18.681,0.139,57.870,0.870,16.522
2016-01-06,24.861,0.213,71.522,1.522,26.435
2016-01-07,30.347,0.217,61.652,2.043,28.304
2016-01-08,33.403,0.226,71.571,2.348,33.391
2016-01-09,24.236,0.187,31.696,1.652,28.739
2016-01-10,16.111,0.170,29.130,0.174,15.609
2016-01-11,9.097,0.191,22.174,1.217,19.913
2016-01-12,10.556,0.191,13.913,2.478,17.478
2016-01-13,18.194,0.265,30.957,1.000,19.000
2016-01-14,18.472,0.196,31.652,2.444,18.889
2016-01-15,12.847,0.213,15.391,5.087,22.435
2016-01-16,20.556,0.087,24.435,1.609,11.087
2016-01-17,20.694,0.091,36.000,0.826,8.739
2016-01-18,15.972,0.109,25.130,1.783,13.652
2016-01-19,19.375,0.113,24.174,3.174,16.391
2016-01-20,12.639,0.104,19.826,2.957,13.913
2016-01-21,16.736,0.105,27.913,3.545,13.273
2016-01-22,17.500,0.096,21.913,3.522,15.130
2016-01-23,27.014,0.122,50.000,0.957,14.957
2016-01-24,31.042,0.152,40.304,1.391,17.304
2016-01-25,28.819,0.135,49.913,4.565,19.261
2016-01-26,17.083,0.157,53.826,0.333,18.778
2016-01-27,30.139,0.283,50.304,2.696,28.913
2016-01-28,21.875,0.183,50.696,1.217,20.174
2016-01-29,19.722,0.165,33.174,1.565,17.130
2016-01-30,16.181,0.165,30.565,2.087,15.174
2016-01-31,21.042,0.183,41.043,1.261,19.826
2016-02-01,29.653,0.400,53.957,15.522,38.870
2016-02-02,32.431,0.180,71.304,1.696,24.261
2016-02-03,31.528,0.200,69.609,1.783,22.826
2016-02-04,26.667,0.191,56.478,2.043,21.913
2016-02-05,32.778,0.283,55.522,3.348,32.130
2016-02-06,21.806,0.165,48.174,0.870,17.043
2016-02-07,23.056,0.106,51.696,0.391,11.739
2016-02-08,21.875,0.150,54.565,1.609,16.087
2016-02-09,16.875,0.640,41.913,10.391,22.652
2016-02-10,25.486,NaN,41.870,3.391,26.478
2016-02-11,17.222,0.165,34.087,1.652,21.696
2016-02-12,25.694,0.139,52.609,2.043,18.652
2016-02-13,25.972,0.135,64.913,1.174,19.304
2016-02-14,23.958,0.160,49.652,1.043,18.174
2016-02-15,31.181,0.300,33.565,3.739,33.739
2016-02-16,18.472,0.200,29.478,4.522,28.043
2016-02-17,17.153,0.248,28.261,9.609,28.783
2016-02-18,21.250,0.361,26.435,12.478,27.696
2016-02-19,26.250,0.461,33.783,9.304,36.304
2016-02-20,20.903,0.239,42.609,3.435,21.652
2016-02-21,18.681,0.143,42.783,0.478,16.435
2016-02-22,18.403,0.226,20.913,3.652,25.957
2016-02-23,21.736,0.161,31.087,1.478,22.043
2016-02-24,18.819,0.239,22.478,7.174,32.348
2016-02-25,15.694,0.250,33.174,3.913,29.130
2016-02-26,22.014,0.309,32.870,8.609,28.870
2016-02-27,16.875,0.252,27.435,4.652,22.522
2016-02-28,18.333,0.290,26.870,1.348,15.348
2016-02-29,11.806,0.137,21.000,2.783,17.261
2016-03-01,15.417,0.290,8.826,9.130,26.739
2016-03-02,20.208,0.387,16.391,10.261,32.217
2016-03-03,17.778,0.226,17.783,4.261,24.565
2016-03-04,17.708,0.165,27.913,2.435,21.087
2016-03-05,18.681,0.340,30.652,3.870,19.435
2016-03-06,31.528,NaN,39.304,1.000,17.348
2016-03-07,21.736,0.272,38.957,7.783,28.826
2016-03-08,26.597,0.200,49.870,2.391,24.261
2016-03-09,25.583,0.153,46.158,2.474,19.632
2016-03-10,18.571,0.288,15.625,3.000,27.333
2016-03-11,13.889,0.226,13.478,3.087,23.000
2016-03-12,18.056,0.263,29.478,5.043,14.826
2016-03-13,19.444,0.100,35.913,0.826,11.478
2016-03-14,20.069,0.174,33.435,2.304,17.783
2016-03-15,17.222,0.217,51.111,1.750,20.250
2016-03-16,16.181,0.187,23.130,3.087,21.130
2016-03-17,19.583,0.161,35.565,2.391,21.826
2016-03-18,24.514,0.183,52.565,2.130,25.304
2016-03-19,30.694,0.217,69.739,3.130,28.130
2016-03-20,24.792,0.113,49.913,0.783,15.652
2016-03-21,26.042,0.211,57.087,1.217,20.870
2016-03-22,31.736,0.322,26.565,10.957,42.043
2016-03-23,20.972,0.252,24.696,10.174,37.652
2016-03-24,22.222,0.191,39.783,2.174,23.000
2016-03-25,15.417,0.143,37.652,0.391,14.522
2016-03-26,19.097,0.320,24.609,2.696,15.304
2016-03-27,16.181,0.167,34.696,0.522,13.087
2016-03-28,22.847,0.261,27.304,13.087,33.913
2016-03-29,22.292,0.263,59.217,3.478,34.043
2016-03-30,32.847,0.230,48.174,3.696,25.174
2016-03-31,30.625,0.287,47.652,4.174,31.174
2016-04-01,28.472,0.183,45.261,1.739,24.478
2016-04-02,32.917,0.230,63.870,1.174,26.783
2016-04-03,28.333,0.187,58.739,1.087,21.913
2016-04-04,31.944,0.240,48.913,1.261,26.609
2016-04-05,18.472,0.178,46.435,1.522,21.609
2016-04-06,34.236,0.357,62.478,4.391,40.043
2016-04-07,41.875,0.460,44.957,17.478,38.913
2016-04-08,33.611,0.278,54.826,2.217,35.957
2016-04-09,44.722,0.396,59.348,6.087,41.217
2016-04-10,45.069,0.446,60.696,2.217,29.435
2016-04-11,36.944,0.239,61.957,1.130,22.087
2016-04-12,32.083,0.239,61.696,2.143,27.762
2016-04-13,37.153,0.239,53.174,1.696,29.043
2016-04-14,28.125,0.291,52.435,5.913,35.261
2016-04-15,45.833,0.287,52.348,6.261,47.913
2016-04-16,42.361,0.274,70.478,1.609,35.217
2016-04-17,36.806,0.393,47.957,6.739,36.304
2016-04-18,34.861,0.222,39.870,3.478,32.217
2016-04-19,25.870,0.250,33.500,3.864,33.818
2016-04-20,31.042,0.274,37.261,5.913,37.391
2016-04-21,29.722,0.369,35.000,5.870,31.696
2016-04-22,51.181,0.880,51.304,38.217,45.304
2016-04-23,34.444,0.280,47.304,2.043,32.130
2016-04-24,40.764,0.423,40.261,4.478,32.783
2016-04-25,29.375,0.200,38.696,3.348,35.304
2016-04-26,21.806,0.139,28.957,2.087,26.261
2016-04-27,15.903,0.161,8.957,8.609,23.826
2016-04-28,21.806,0.183,33.348,3.087,23.870
2016-04-29,20.556,0.213,20.087,3.783,34.130
2016-04-30,26.528,0.143,41.870,3.217,22.043
2016-05-01,25.069,0.109,44.696,0.913,14.261
2016-05-02,17.986,0.183,30.478,3.870,29.435
2016-05-03,27.222,0.265,47.696,3.696,39.261
2016-05-04,18.939,0.320,27.500,1.000,42.000
2016-05-05,34.514,0.183,30.435,4.318,37.318
2016-05-06,32.361,0.265,37.522,2.391,40.609
2016-05-07,47.986,0.487,27.348,15.522,52.478
2016-05-08,31.042,0.133,28.565,0.870,24.609
2016-05-09,42.639,0.317,21.478,12.217,51.391
2016-05-10,30.833,0.444,21.783,17.739,32.696
2016-05-11,21.181,0.172,18.478,8.087,28.000
2016-05-12,10.903,0.144,26.217,2.609,20.391
2016-05-13,17.361,0.175,26.391,2.783,22.391
2016-05-14,17.361,0.130,34.043,0.957,17.522
2016-05-15,26.042,0.187,36.000,1.043,18.261
2016-05-16,29.306,0.261,20.913,10.870,28.783
2016-05-17,23.750,0.300,19.391,14.130,30.478
2016-05-18,32.569,0.382,3.045,21.739,43.591
2016-05-19,17.222,0.200,15.478,3.913,31.652
2016-05-20,27.222,0.400,17.565,14.783,34.652
2016-05-21,71.667,0.287,10.174,8.000,32.174
2016-05-22,NaN,0.550,19.304,18.826,22.348
2016-05-23,NaN,0.111,19.304,2.826,18.739
2016-05-24,NaN,0.194,26.652,4.435,24.261
2016-05-25,19.420,0.187,26.348,2.565,26.000
2016-05-26,29.236,0.217,41.783,1.609,25.652
2016-05-27,37.014,0.187,30.696,2.478,31.391
2016-05-28,15.139,0.148,34.217,1.522,21.609
2016-05-29,26.389,0.126,38.957,0.783,15.826
2016-05-30,16.944,0.196,16.391,3.913,31.957
2016-05-31,17.778,0.213,21.043,2.913,28.652
2016-06-01,18.403,0.357,8.217,15.696,34.652
2016-06-02,18.056,0.217,16.087,6.391,26.435
2016-06-03,12.778,0.283,8.522,12.043,31.565
2016-06-04,19.271,0.300,4.400,13.267,37.933
2016-06-05,NaN,NaN,NaN,NaN,NaN
2016-06-06,NaN,1.560,11.200,18.444,30.000
2016-06-07,NaN,0.678,15.435,9.435,31.087
2016-06-08,NaN,0.248,15.000,11.087,31.087
2016-06-09,27.536,0.338,15.870,36.087,37.000
2016-06-10,41.111,0.330,9.913,28.957,55.522
2016-06-11,24.861,0.248,28.087,15.043,38.913
2016-06-12,39.236,0.152,29.652,3.783,29.826
2016-06-13,23.333,0.189,20.261,9.130,41.783
2016-06-14,25.833,0.296,20.348,16.130,40.174
2016-06-15,45.347,0.691,17.957,40.826,69.609
2016-06-16,58.264,1.188,21.696,99.304,77.609
2016-06-17,51.319,0.684,24.565,58.913,62.043
2016-06-18,61.042,2.738,33.348,115.609,47.391
2016-06-19,29.167,0.206,50.826,0.870,24.609
2016-06-20,17.431,0.143,26.435,2.652,25.348
2016-06-21,11.389,0.165,24.304,2.870,29.826
2016-06-22,17.083,0.252,18.348,7.913,32.435
2016-06-23,27.222,0.717,20.130,53.739,40.304
2016-06-24,34.236,0.217,23.652,7.609,38.826
2016-06-25,29.583,0.170,30.000,1.783,26.826
2016-06-26,35.278,0.174,41.957,0.826,22.478
2016-06-27,33.056,0.270,17.957,9.435,40.217
2016-06-28,36.389,0.409,15.913,29.913,52.478
2016-06-29,41.458,0.808,13.909,48.217,48.391
2016-06-30,39.630,0.361,11.381,18.789,47.526
2016-07-01,43.542,0.330,15.696,40.739,51.783
2016-07-02,35.833,0.291,22.565,18.739,33.130
2016-07-03,50.303,0.230,6.000,4.800,33.400
2016-07-04,70.000,0.656,34.300,57.500,56.375
2016-07-05,47.639,0.335,21.304,21.348,47.435
2016-07-06,29.306,0.126,35.217,6.217,22.957
2016-07-07,36.389,0.213,25.435,9.304,41.522
2016-07-08,34.861,0.255,24.870,8.783,54.391
2016-07-09,43.264,0.543,31.696,18.000,57.304
2016-07-10,70.833,0.822,29.913,45.130,57.391
2016-07-11,46.389,0.517,27.217,24.870,51.348
2016-07-12,35.903,0.317,36.739,10.565,42.304
2016-07-13,38.542,0.417,39.043,5.913,58.000
2016-07-14,61.042,0.452,31.000,16.043,61.478
2016-07-15,54.028,0.339,34.652,13.739,51.043
2016-07-16,33.056,0.270,25.043,4.000,32.130
2016-07-17,20.278,0.117,35.565,1.609,17.130
2016-07-18,26.944,0.161,34.714,2.087,26.696
2016-07-19,26.528,0.274,27.957,3.609,43.870
2016-07-20,38.403,0.139,24.435,3.000,33.957
2016-07-21,29.493,0.186,31.455,2.455,38.273
2016-07-22,31.597,0.191,35.174,2.043,31.565
2016-07-23,18.974,0.296,37.913,3.826,38.478
2016-07-24,NaN,0.277,38.364,2.091,31.727
2016-07-25,65.556,0.570,21.579,31.130,77.435
2016-07-26,41.458,0.243,32.130,9.043,44.174
2016-07-27,43.611,0.191,36.826,3.652,32.304
2016-07-28,18.264,0.143,40.522,2.174,28.957
2016-07-29,23.681,0.178,28.522,2.391,30.000
2016-07-30,41.667,0.329,32.810,2.300,35.900
2016-07-31,51.944,0.357,42.957,2.478,28.696
2016-08-01,53.750,0.352,23.565,37.696,43.304
2016-08-02,34.792,0.143,23.217,24.130,32.565
2016-08-03,25.833,0.187,33.000,2.217,30.217
2016-08-04,32.500,0.300,37.696,5.826,41.826
2016-08-05,50.000,0.526,27.087,15.870,57.478
2016-08-06,53.958,0.278,40.348,4.304,37.304
2016-08-07,31.111,0.165,37.913,4.565,31.087
2016-08-08,22.500,0.174,31.870,2.348,33.522
2016-08-09,28.611,0.548,17.783,14.913,59.913
2016-08-10,29.514,0.152,33.826,1.261,21.130
2016-08-11,21.458,0.122,29.391,1.913,27.087
2016-08-12,18.403,0.157,35.522,2.217,28.174
2016-08-13,35.764,0.591,40.739,20.391,52.609
2016-08-14,69.167,0.387,49.652,39.087,50.000
2016-08-15,60.556,0.230,25.609,32.043,70.130
2016-08-16,28.611,0.174,25.087,12.478,47.304
2016-08-17,32.361,0.322,48.174,11.913,26.000
2016-08-18,20.833,0.148,41.826,1.783,32.217
2016-08-19,29.931,0.352,39.304,8.652,43.652
2016-08-20,26.042,0.348,12.478,11.783,36.522
2016-08-21,23.472,0.130,44.130,2.261,5.435
2016-08-22,9.167,0.152,37.304,1.783,22.783
2016-08-23,19.167,0.187,38.087,2.565,27.130
2016-08-24,25.139,0.178,46.826,1.652,31.174
2016-08-25,43.611,0.422,40.435,12.217,56.261
2016-08-26,61.597,0.557,37.043,38.435,70.348
2016-08-27,55.486,0.383,42.217,44.043,45.870
2016-08-28,60.556,0.278,38.609,21.174,45.174
2016-08-29,48.264,0.304,39.348,22.435,51.696
2016-08-30,40.417,0.222,61.174,7.174,39.826
2016-08-31,25.000,0.213,38.130,2.000,31.043
2016-09-01,25.694,0.204,42.174,5.261,27.783
2016-09-02,29.861,0.209,48.826,1.478,29.348
2016-09-03,28.889,0.204,57.783,0.000,23.000
2016-09-04,32.708,0.187,28.913,NaN,NaN
2016-09-05,35.556,0.257,23.435,NaN,NaN
2016-09-06,30.139,0.143,23.565,NaN,NaN
2016-09-07,22.986,0.117,29.609,NaN,NaN
2016-09-08,35.486,0.304,47.696,NaN,NaN
2016-09-09,27.014,0.152,43.652,NaN,NaN
2016-09-10,28.194,0.183,56.957,NaN,NaN
2016-09-11,35.347,0.174,61.609,NaN,NaN
2016-09-12,33.681,0.291,43.087,NaN,NaN
2016-09-13,47.083,0.252,44.043,0.929,43.143
2016-09-14,57.083,0.265,49.696,4.435,40.783
2016-09-15,28.889,0.126,52.000,1.957,29.478
2016-09-16,21.597,0.170,34.810,2.087,28.870
2016-09-17,39.722,0.291,54.261,1.478,31.261
2016-09-18,50.486,0.278,54.565,5.565,35.783
2016-09-19,NaN,NaN,NaN,NaN,NaN
2016-09-20,26.212,0.100,45.111,0.500,24.250
2016-09-21,17.292,0.109,53.739,1.696,20.217
2016-09-22,17.569,0.126,49.087,1.826,21.261
2016-09-23,29.653,0.191,69.391,2.565,28.391
2016-09-24,21.528,0.143,50.000,0.913,21.130
2016-09-25,22.153,0.117,50.609,0.522,14.696
2016-09-26,27.431,0.161,49.087,2.261,25.696
2016-09-27,24.931,0.165,55.826,2.783,23.826
2016-09-28,32.778,0.261,52.435,3.304,36.043
2016-09-29,47.292,0.357,45.174,42.217,39.304
2016-09-30,19.306,0.091,48.870,1.783,18.652
2016-10-01,15.903,0.091,43.478,1.000,14.522
2016-10-02,18.750,0.087,47.870,0.565,11.217
2016-10-03,22.083,0.304,16.696,10.609,37.000
2016-10-04,13.681,0.126,23.652,8.826,33.870
2016-10-05,11.528,0.091,48.304,1.957,21.478
2016-10-06,12.778,0.117,52.261,2.130,19.391
2016-10-07,7.292,0.087,45.391,1.478,15.957
2016-10-08,9.792,0.165,48.957,4.261,26.913
2016-10-09,24.583,0.148,47.304,6.870,23.130
2016-10-10,16.389,0.095,48.565,1.565,17.391
2016-10-11,22.083,0.170,46.652,2.609,29.043
2016-10-12,24.653,0.135,56.913,1.478,24.522
2016-10-13,25.069,0.148,36.435,3.739,35.087
2016-10-14,18.819,0.143,33.261,5.565,36.565
2016-10-15,25.139,0.178,59.478,1.261,29.565
2016-10-16,22.391,0.168,59.636,3.636,27.818
2016-10-17,34.375,0.243,65.087,3.870,35.696
2016-10-18,25.764,0.226,79.391,2.522,29.739
2016-10-19,38.611,0.248,89.174,4.609,34.696
2016-10-20,29.444,0.283,72.913,4.826,37.478
2016-10-21,8.403,0.078,44.478,1.870,22.435
2016-10-22,6.250,0.070,36.696,1.087,13.870
2016-10-23,16.389,0.100,48.652,0.783,12.478
2016-10-24,22.986,0.174,56.391,2.261,25.435
2016-10-25,22.292,0.313,18.304,7.870,40.826
2016-10-26,22.986,0.217,50.000,3.087,32.130
2016-10-27,12.431,0.135,54.870,0.913,27.261
2016-10-28,11.458,0.083,42.826,3.304,22.261
2016-10-29,15.208,0.045,50.000,1.130,11.696
2016-10-30,13.264,NaN,46.087,0.609,8.435
2016-10-31,26.389,0.257,58.783,2.435,29.783
2016-11-01,23.056,0.196,55.217,3.826,27.391
2016-11-02,17.083,0.070,67.000,0.217,13.000
2016-11-03,10.278,0.113,30.565,3.043,24.826
2016-11-04,7.083,0.125,30.813,4.500,25.938
2016-11-05,17.500,0.064,41.609,1.565,18.609
2016-11-06,20.486,0.124,48.826,0.696,18.739
2016-11-07,29.710,0.200,53.864,1.789,28.105
2016-11-08,36.111,0.204,70.130,3.304,40.174
2016-11-09,17.000,0.137,55.789,3.579,25.632
2016-11-10,16.250,0.944,70.125,7.867,26.933
2016-11-11,27.639,0.387,66.087,2.435,34.522
2016-11-12,6.806,0.060,46.870,0.957,16.000
2016-11-13,10.208,0.160,35.652,0.739,15.565
2016-11-14,8.056,0.100,37.087,1.348,21.826
2016-11-15,6.944,0.060,32.739,1.217,15.261
2016-11-16,16.042,0.244,35.217,5.826,24.478
2016-11-17,22.500,0.152,46.913,6.087,38.609
2016-11-18,14.861,0.062,32.667,0.889,23.056
2016-11-19,7.292,0.039,42.087,1.304,12.087
2016-11-20,19.236,0.052,51.826,0.783,12.000
2016-11-21,14.792,0.187,54.565,5.435,29.870
2016-11-22,35.694,0.096,49.174,2.913,34.957
2016-11-23,25.694,0.178,41.391,4.522,26.783
2016-11-24,39.167,0.130,64.957,1.696,27.652
2016-11-25,28.681,0.135,69.783,1.261,22.478
2016-11-26,35.000,0.157,73.087,0.870,21.522
2016-11-27,40.417,0.109,68.000,0.913,23.609
2016-11-28,23.264,0.165,39.565,3.478,33.826
2016-11-29,8.125,0.174,30.261,4.652,21.696
2016-11-30,9.653,0.104,30.739,2.478,18.957
2016-12-01,12.847,0.113,26.739,2.783,20.261
2016-12-02,30.486,0.174,59.826,1.478,26.826
2016-12-03,24.792,0.130,46.957,2.000,25.174
2016-12-04,7.847,0.013,54.652,0.217,8.522
2016-12-05,7.500,0.100,44.522,2.348,17.348
2016-12-06,12.292,0.135,57.826,2.087,24.348
2016-12-07,35.903,0.252,43.609,18.652,55.739
2016-12-08,26.736,0.130,53.870,12.043,37.217
2016-12-09,21.250,0.083,55.435,1.478,24.957
2016-12-10,20.694,0.104,45.435,1.304,22.478
2016-12-11,15.625,0.157,19.522,1.478,16.522
2016-12-12,12.222,0.065,18.304,4.087,31.565
2016-12-13,21.875,0.113,31.696,5.783,28.043
2016-12-14,12.986,0.052,32.783,1.609,23.522
2016-12-15,7.778,0.074,31.130,1.522,14.304
2016-12-16,12.639,0.113,27.609,2.783,18.870
2016-12-17,20.417,0.061,43.609,1.522,18.304
2016-12-18,16.875,0.109,49.565,1.826,20.000
2016-12-19,16.181,0.157,28.739,5.913,34.130
2016-12-20,15.278,0.248,39.565,6.565,36.826
2016-12-21,17.500,0.226,45.304,6.739,39.304
2016-12-22,20.694,0.143,51.000,2.304,26.696
2016-12-23,22.639,0.191,68.261,5.043,32.217
2016-12-24,8.819,0.100,67.043,1.130,19.087
2016-12-25,39.444,0.113,67.609,0.609,21.826
2016-12-26,15.208,0.043,70.435,0.783,21.739
2016-12-27,26.111,0.078,59.087,3.130,33.391
2016-12-28,28.194,0.139,71.783,1.696,34.348
2016-12-29,34.653,0.148,63.783,1.087,26.391
2016-12-30,28.958,0.104,57.565,0.826,16.000
2016-12-31,25.694,0.074,51.478,0.739,19.391
2017-01-01,29.306,0.240,41.609,0.000,27.000
2017-01-02,14.097,0.094,41.957,1.364,22.364
2017-01-03,21.528,0.122,62.087,1.261,24.609
2017-01-04,15.903,0.065,52.870,1.522,26.696
2017-01-05,16.389,0.087,54.826,0.957,21.478
2017-01-06,13.194,0.109,42.435,1.435,23.130
2017-01-07,12.917,0.170,50.957,1.826,21.435
2017-01-08,20.486,0.183,46.261,0.609,19.522
2017-01-09,17.222,0.117,46.696,1.000,27.000
2017-01-10,10.833,0.100,54.087,NaN,NaN
2017-01-11,18.542,0.143,51.870,NaN,NaN
2017-01-12,12.986,0.039,30.696,NaN,NaN
2017-01-13,14.028,0.113,41.043,NaN,NaN
2017-01-14,23.889,0.039,63.783,NaN,NaN
2017-01-15,24.722,0.030,49.913,NaN,NaN
2017-01-16,12.778,0.104,30.174,NaN,NaN
2017-01-17,5.903,0.078,34.957,NaN,NaN
2017-01-18,9.792,0.230,20.087,NaN,NaN
2017-01-19,10.625,0.204,15.087,NaN,NaN
2017-01-20,16.875,0.126,16.739,NaN,NaN
2017-01-21,13.542,0.152,28.783,NaN,NaN
2017-01-22,13.264,0.113,32.870,NaN,NaN
2017-01-23,15.556,0.117,25.304,NaN,NaN
2017-01-24,17.569,0.100,34.522,NaN,NaN
2017-01-25,9.375,0.006,36.565,NaN,NaN
2017-01-26,16.319,0.126,20.217,NaN,NaN
2017-01-27,13.472,0.105,14.217,NaN,NaN
2017-01-28,17.569,NaN,52.304,NaN,NaN
2017-01-29,21.250,NaN,60.957,NaN,NaN
2017-01-30,19.514,0.131,42.478,NaN,NaN
2017-01-31,19.861,0.087,34.739,NaN,NaN
2017-02-01,19.028,0.178,19.435,NaN,NaN
2017-02-02,13.542,0.048,31.130,NaN,NaN
2017-02-03,10.278,0.061,33.217,NaN,NaN
2017-02-04,14.444,0.091,21.913,NaN,NaN
2017-02-05,15.000,0.055,43.435,NaN,NaN
2017-02-06,NaN,0.040,43.783,NaN,NaN
2017-02-07,17.319,0.078,32.261,1.857,16.000
2017-02-08,19.306,0.052,44.826,1.870,16.913
2017-02-09,14.583,0.052,45.870,1.783,16.522
2017-02-10,18.889,0.104,50.348,1.565,19.130
2017-02-11,19.653,0.083,46.565,0.870,16.522
2017-02-12,16.597,0.160,42.826,0.652,17.174
2017-02-13,12.431,0.050,38.913,1.783,21.348
2017-02-14,16.667,0.091,49.522,2.609,26.783
2017-02-15,21.806,0.091,57.304,2.565,27.957
2017-02-16,28.125,0.096,63.478,2.609,30.609
2017-02-17,25.694,0.057,68.522,3.130,33.000
2017-02-18,34.722,0.122,81.696,11.957,44.957
2017-02-19,37.153,0.017,82.478,1.217,29.696
2017-02-20,37.986,0.087,81.696,1.261,21.826
2017-02-21,32.639,0.104,64.565,1.565,23.217
2017-02-22,22.153,0.230,40.435,9.174,34.261
2017-02-23,35.347,1.300,50.826,49.087,41.000
2017-02-24,21.667,NaN,56.043,2.130,30.174
2017-02-25,12.639,NaN,30.130,5.000,70.000
2017-02-26,15.833,NaN,44.739,NaN,NaN
2017-02-27,22.500,NaN,34.267,NaN,NaN
2017-02-28,NaN,NaN,NaN,NaN,NaN
2017-03-01,19.000,NaN,65.778,0.000,17.500
2017-03-02,12.014,0.033,40.348,0.652,21.478
2017-03-03,13.194,0.135,22.783,4.609,32.043
2017-03-04,14.306,0.035,35.174,1.000,20.391
2017-03-05,10.069,0.039,28.565,0.261,12.174
2017-03-06,19.653,0.230,12.478,10.478,45.783
2017-03-07,22.847,0.091,44.565,2.615,27.538
2017-03-08,13.125,0.100,31.609,2.043,24.522
2017-03-09,20.069,0.187,45.391,2.870,28.087
2017-03-10,24.375,0.187,48.957,7.957,32.391
2017-03-11,33.611,0.100,72.609,1.565,22.826
2017-03-12,23.472,0.033,59.435,0.304,14.217
2017-03-13,12.222,0.013,43.435,0.913,20.348
2017-03-14,11.389,0.143,32.217,2.217,23.522
2017-03-15,21.875,0.170,38.348,1.783,26.913
2017-03-16,22.708,0.152,45.565,3.826,31.522
2017-03-17,33.264,0.209,27.043,12.261,51.130
2017-03-18,11.597,0.030,32.783,1.217,16.696
2017-03-19,7.014,0.017,29.174,0.565,14.826
2017-03-20,9.583,0.065,38.174,1.783,16.348
2017-03-21,9.861,0.061,29.652,3.304,20.957
2017-03-22,13.056,0.070,37.087,3.652,20.739
2017-03-23,18.472,0.091,38.478,2.391,24.478
2017-03-24,29.306,0.170,55.261,2.261,33.565
2017-03-25,29.306,0.600,35.348,10.348,26.652
2017-03-26,17.917,0.000,36.348,0.000,19.000
2017-03-27,17.083,0.100,34.739,NaN,NaN
2017-03-28,12.500,0.074,34.174,NaN,NaN
2017-03-29,8.611,0.083,35.043,NaN,NaN
2017-03-30,12.569,0.083,34.565,NaN,NaN
2017-03-31,8.125,0.017,29.739,NaN,NaN
2017-04-01,8.194,0.000,36.913,NaN,NaN
2017-04-02,13.403,0.050,37.652,NaN,NaN
2017-04-03,17.361,0.096,29.667,NaN,NaN
